AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,BothToScore,Date,Div,FTAG,FTHG,FTR,GoalFirstHalf,GoalSecondHalf,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,IsTraining,LBA,LBD,LBH,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,SHAG,SHHG,VCA,VCD,VCH,WHA,WHD,WHH,away_away_1_team_corners_against,away_away_1_team_corners_for,away_away_1_team_goals_against,away_away_1_team_goals_for,away_away_1_team_possession,away_away_1_team_shotsoff_against,away_away_1_team_shotsoff_for,away_away_1_team_shotson_against,away_away_1_team_shotson_for,away_away_3_team_corners_against,away_away_3_team_corners_for,away_away_3_team_goals_against,away_away_3_team_goals_for,away_away_3_team_possession,away_away_3_team_shotsoff_against,away_away_3_team_shotsoff_for,away_away_3_team_shotson_against,away_away_3_team_shotson_for,away_away_6_team_corners_against,away_away_6_team_corners_for,away_away_6_team_goals_against,away_away_6_team_goals_for,away_away_6_team_possession,away_away_6_team_shotsoff_against,away_away_6_team_shotsoff_for,away_away_6_team_shotson_against,away_away_6_team_shotson_for,away_direct_team_corners_against,away_direct_team_corners_for,away_direct_team_goals_against,away_direct_team_goals_for,away_direct_team_possession,away_direct_team_shotsoff_against,away_direct_team_shotsoff_for,away_direct_team_shotson_against,away_direct_team_shotson_for,away_home_1_team_corners_against,away_home_1_team_corners_for,away_home_1_team_goals_against,away_home_1_team_goals_for,away_home_1_team_possession,away_home_1_team_shotsoff_against,away_home_1_team_shotsoff_for,away_home_1_team_shotson_against,away_home_1_team_shotson_for,away_home_3_team_corners_against,away_home_3_team_corners_for,away_home_3_team_goals_against,away_home_3_team_goals_for,away_home_3_team_possession,away_home_3_team_shotsoff_against,away_home_3_team_shotsoff_for,away_home_3_team_shotson_against,away_home_3_team_shotson_for,away_home_6_team_corners_against,away_home_6_team_corners_for,away_home_6_team_goals_against,away_home_6_team_goals_for,away_home_6_team_possession,away_home_6_team_shotsoff_against,away_home_6_team_shotsoff_for,away_home_6_team_shotson_against,away_home_6_team_shotson_for,home_away_1_team_corners_against,home_away_1_team_corners_for,home_away_1_team_goals_against,home_away_1_team_goals_for,home_away_1_team_possession,home_away_1_team_shotsoff_against,home_away_1_team_shotsoff_for,home_away_1_team_shotson_against,home_away_1_team_shotson_for,home_away_3_team_corners_against,home_away_3_team_corners_for,home_away_3_team_goals_against,home_away_3_team_goals_for,home_away_3_team_possession,home_away_3_team_shotsoff_against,home_away_3_team_shotsoff_for,home_away_3_team_shotson_against,home_away_3_team_shotson_for,home_away_6_team_corners_against,home_away_6_team_corners_for,home_away_6_team_goals_against,home_away_6_team_goals_for,home_away_6_team_possession,home_away_6_team_shotsoff_against,home_away_6_team_shotsoff_for,home_away_6_team_shotson_against,home_away_6_team_shotson_for,home_direct_team_corners_against,home_direct_team_corners_for,home_direct_team_goals_against,home_direct_team_goals_for,home_direct_team_possession,home_direct_team_shotsoff_against,home_direct_team_shotsoff_for,home_direct_team_shotson_against,home_direct_team_shotson_for,home_home_1_team_corners_against,home_home_1_team_corners_for,home_home_1_team_goals_against,home_home_1_team_goals_for,home_home_1_team_possession,home_home_1_team_shotsoff_against,home_home_1_team_shotsoff_for,home_home_1_team_shotson_against,home_home_1_team_shotson_for,home_home_3_team_corners_against,home_home_3_team_corners_for,home_home_3_team_goals_against,home_home_3_team_goals_for,home_home_3_team_possession,home_home_3_team_shotsoff_against,home_home_3_team_shotsoff_for,home_home_3_team_shotson_against,home_home_3_team_shotson_for,home_home_6_team_corners_against,home_home_6_team_corners_for,home_home_6_team_goals_against,home_home_6_team_goals_for,home_home_6_team_possession,home_home_6_team_shotsoff_against,home_home_6_team_shotsoff_for,home_home_6_team_shotson_against,home_home_6_team_shotson_for
6.0,9.0,0.0,6.0,1.0,2.0,Leicester,2.75,3.5,2.4,2.85,3.3,2.4,43.0,22.0,-0.25,1.8,2.0,2.86,1.75,2.14,3.35,2.5,1.86,2.07,2.98,1.8,2.22,3.5,2.6,42.0,False,2017-04-29,E0,1.0,0.0,A,True,False,5.0,14.0,0.0,16.0,4.0,1.0,0.0,A,2.0,West Brom,2.7,3.3,2.6,True,2.75,3.5,2.4,2.94,2.75,3.31,2.82,3.38,2.54,M Clattenburg,0.0,0.0,2.9,3.4,2.6,2.8,3.3,2.5,5.0,8.0,2.0,2.0,38.944444444444436,3.0,6.0,1.0,7.0,16.0,18.0,7.0,8.0,117.94444444444444,9.0,17.0,8.0,24.0,23.0,42.0,7.0,15.0,237.54444444444442,24.0,41.0,25.0,50.0,22.0,34.0,10.0,8.0,275.6333333333333,20.0,26.0,21.0,30.0,6.0,5.0,0.0,2.0,45.42105263157895,8.0,8.0,7.0,9.0,14.0,25.0,2.0,6.0,146.58684210526314,16.0,22.0,17.0,28.0,34.0,43.0,9.0,9.0,269.43157894736845,26.0,37.0,40.0,38.0,6.0,5.0,0.0,2.0,30.15,10.0,5.0,8.0,3.0,13.0,15.0,0.0,5.0,91.18947368421051,11.0,18.0,16.0,20.0,21.0,34.0,4.0,11.0,182.0789473684211,21.0,31.0,30.0,48.0,22.0,34.0,10.0,8.0,224.36666666666665,20.0,26.0,21.0,30.0,4.0,4.0,1.0,0.0,31.523809523809533,9.0,5.0,4.0,2.0,12.0,15.0,3.0,3.0,104.97380952380955,15.0,16.0,14.0,16.0,29.0,33.0,6.0,7.0,236.5369674185464,31.0,31.0,29.0,34.0
4.0,11.0,0.0,11.0,5.0,4.0,Chelsea,2.0,3.6,3.5,2.0,3.3,3.75,44.0,19.0,0.25,1.98,1.83,2.03,1.75,2.13,3.53,3.68,2.09,1.88,2.1,1.81,2.22,3.7,3.9,42.0,False,2017-04-30,E0,3.0,0.0,A,False,True,2.0,13.0,0.0,12.0,4.0,0.0,0.0,D,3.0,Everton,2.0,3.4,3.8,True,2.05,3.6,3.4,2.03,1.86,3.75,4.61,3.67,3.77,J Moss,3.0,0.0,2.0,3.7,3.9,2.05,3.5,3.5,3.0,1.0,0.0,2.0,41.7,4.0,6.0,0.0,1.0,18.0,10.0,4.0,5.0,156.25,15.0,12.0,17.0,5.0,26.0,20.0,9.0,8.0,308.55,28.0,24.0,31.0,15.0,24.0,35.0,8.0,19.0,260.5333333333333,15.0,26.0,21.0,48.0,7.0,6.0,2.0,4.0,50.31578947368421,5.0,6.0,5.0,8.0,19.0,17.0,5.0,8.0,153.19197994987468,15.0,19.0,14.0,29.0,40.0,44.0,7.0,16.0,328.6134085213032,23.0,34.0,25.0,44.0,4.0,8.0,0.0,0.0,55.47368421052632,4.0,7.0,2.0,10.0,12.0,16.0,2.0,4.0,144.57368421052632,12.0,16.0,12.0,25.0,21.0,33.0,4.0,9.0,300.6236842105264,20.0,33.0,27.0,44.0,24.0,35.0,8.0,19.0,239.46666666666667,15.0,26.0,21.0,48.0,7.0,6.0,2.0,2.0,57.944444444444436,3.0,7.0,10.0,17.0,21.0,15.0,4.0,10.0,193.99444444444444,9.0,15.0,14.0,29.0,41.0,33.0,7.0,21.0,375.83128654970767,21.0,32.0,32.0,52.0
2.0,13.0,0.0,12.0,4.0,2.0,Swansea,8.0,4.75,1.36,9.0,4.75,1.33,44.0,21.0,-1.5,2.03,1.78,8.93,1.74,2.14,4.85,1.37,2.13,1.86,10.06,1.78,2.21,5.5,1.43,41.0,True,2017-04-30,E0,1.0,1.0,D,True,True,5.0,11.0,0.0,12.0,6.0,0.0,1.0,H,2.0,Man United,9.5,5.5,1.3,True,9.0,4.6,1.3,10.06,9.45,4.79,1.42,5.04,1.37,N Swarbrick,1.0,0.0,10.0,5.0,1.36,8.5,4.75,1.36,2.0,6.0,0.0,1.0,42.95,7.0,5.0,8.0,7.0,9.0,12.0,1.0,3.0,136.4,15.0,13.0,16.0,23.0,20.0,32.0,4.0,10.0,243.42222222222225,20.0,32.0,24.0,43.0,13.0,14.0,8.0,8.0,199.9,22.0,21.0,21.0,29.0,4.0,11.0,1.0,2.0,54.75,4.0,4.0,4.0,4.0,14.0,27.0,4.0,3.0,150.6404761904762,16.0,15.0,12.0,12.0,23.0,48.0,7.0,10.0,318.81913116123644,27.0,30.0,24.0,34.0,3.0,3.0,2.0,0.0,55.5,3.0,5.0,8.0,5.0,11.0,15.0,8.0,1.0,169.26315789473685,15.0,13.0,24.0,16.0,22.0,28.0,15.0,1.0,349.47631578947374,33.0,24.0,51.0,27.0,13.0,14.0,8.0,8.0,300.1,22.0,21.0,21.0,29.0,3.0,1.0,0.0,2.0,58.3,4.0,6.0,0.0,1.0,9.0,13.0,1.0,3.0,186.5105263157895,8.0,21.0,10.0,20.0,13.0,40.0,2.0,7.0,362.8655388471178,17.0,44.0,18.0,58.0
11.0,9.0,0.0,22.0,4.0,4.0,Man City,1.25,5.25,13.0,1.3,5.0,10.0,44.0,21.0,1.5,2.55,1.5,1.29,1.79,2.07,5.57,10.68,2.65,1.53,1.33,1.84,2.13,6.0,13.0,38.0,True,2017-04-30,E0,2.0,2.0,D,True,True,4.0,9.0,0.0,14.0,6.0,0.0,1.0,H,4.0,Middlesbrough,1.3,5.5,9.5,True,1.28,5.5,9.0,1.29,1.28,6.32,11.84,5.93,11.39,K Friend,2.0,1.0,1.29,5.75,13.0,1.33,5.0,9.0,8.0,4.0,3.0,0.0,64.0,7.0,4.0,8.0,4.0,25.0,9.0,6.0,5.0,174.6,18.0,15.0,21.0,8.0,40.0,20.0,13.0,6.0,378.49473684210517,37.0,21.0,35.0,24.0,2.0,8.0,1.0,1.0,73.3,1.0,12.0,3.0,12.0,3.0,7.0,2.0,2.0,68.0,1.0,10.0,1.0,9.0,12.0,24.0,3.0,3.0,185.45,9.0,26.0,10.0,15.0,27.0,47.0,7.0,9.0,372.8605263157895,19.0,47.0,16.0,37.0,3.0,4.0,0.0,4.0,31.15,3.0,7.0,3.0,6.0,10.0,23.0,2.0,8.0,118.87105263157892,11.0,20.0,10.0,19.0,15.0,44.0,2.0,12.0,240.03947368421046,28.0,39.0,21.0,39.0,2.0,8.0,1.0,1.0,26.7,1.0,12.0,3.0,12.0,4.0,2.0,2.0,1.0,31.65,6.0,5.0,5.0,6.0,10.0,14.0,5.0,2.0,148.63684210526316,18.0,13.0,13.0,20.0,20.0,30.0,9.0,4.0,307.38684210526316,31.0,22.0,29.0,33.0
5.0,15.0,0.0,12.0,4.0,3.0,Arsenal,4.0,3.75,1.85,3.8,3.6,1.9,44.0,22.0,-0.5,2.44,1.54,3.93,2.01,1.87,3.81,1.88,2.54,1.57,4.16,2.05,1.91,4.0,1.95,39.0,False,2017-04-30,E0,0.0,2.0,H,False,True,14.0,7.0,0.0,20.0,11.0,0.0,0.0,D,1.0,Tottenham,3.9,3.65,1.9,True,3.9,3.75,1.9,4.15,4.37,4.15,1.82,3.94,1.86,M Oliver,0.0,2.0,4.0,3.9,1.91,3.75,4.0,1.85,4.0,2.0,2.0,1.0,68.35,6.0,5.0,5.0,6.0,17.0,11.0,3.0,7.0,213.95,14.0,12.0,18.0,19.0,35.0,33.0,7.0,15.0,366.7894736842105,22.0,32.0,36.0,37.0,18.0,48.0,7.0,6.0,251.76190476190484,21.0,36.0,21.0,45.0,0.0,5.0,0.0,3.0,61.88888888888889,4.0,9.0,3.0,10.0,16.0,11.0,2.0,7.0,164.18888888888887,14.0,23.0,13.0,18.0,29.0,38.0,5.0,12.0,365.71746031746034,21.0,54.0,29.0,49.0,7.0,5.0,3.0,1.0,63.80952380952381,8.0,3.0,5.0,0.0,17.0,18.0,5.0,3.0,174.70952380952386,19.0,12.0,17.0,19.0,36.0,25.0,11.0,6.0,355.89110275689234,41.0,22.0,31.0,33.0,18.0,48.0,7.0,6.0,248.23809523809524,21.0,36.0,21.0,45.0,1.0,13.0,0.0,4.0,64.25,3.0,5.0,2.0,14.0,7.0,25.0,1.0,10.0,171.12777777777774,10.0,14.0,7.0,33.0,16.0,51.0,3.0,18.0,358.19619883040934,19.0,39.0,16.0,59.0
5.0,9.0,0.0,12.0,8.0,1.0,Liverpool,1.5,4.5,5.75,1.53,4.0,6.0,41.0,19.0,1.0,2.17,1.67,1.55,1.91,1.95,4.24,6.09,2.3,1.74,1.62,1.97,2.01,4.5,6.62,39.0,False,2017-01-05,E0,1.0,0.0,A,True,False,3.0,11.0,0.0,9.0,2.0,1.0,0.0,A,3.0,Watford,1.5,4.5,6.0,True,1.53,4.2,5.5,1.53,1.63,4.16,5.96,4.4,6.61,C Pawson,0.0,0.0,1.55,4.4,6.25,1.55,4.0,6.0,5.0,2.0,2.0,2.0,72.8,5.0,1.0,15.0,7.0,13.0,8.0,6.0,2.0,184.35,16.0,6.0,28.0,16.0,33.0,16.0,13.0,8.0,363.6894736842106,35.0,12.0,43.0,26.0,20.0,21.0,1.0,11.0,191.8,19.0,16.0,19.0,24.0,6.0,4.0,0.0,1.0,42.94736842105263,4.0,3.0,6.0,1.0,12.0,23.0,4.0,6.0,179.24736842105258,9.0,22.0,12.0,17.0,21.0,41.0,6.0,16.0,368.1989557226398,16.0,51.0,28.0,53.0,6.0,7.0,0.0,2.0,41.05,5.0,7.0,4.0,7.0,19.0,16.0,0.0,5.0,133.35,14.0,18.0,9.0,21.0,28.0,32.0,2.0,14.0,293.97443609022554,26.0,41.0,31.0,40.0,20.0,21.0,1.0,11.0,108.2,19.0,16.0,19.0,24.0,3.0,0.0,4.0,1.0,37.368421052631575,11.0,2.0,6.0,2.0,10.0,9.0,8.0,5.0,145.16842105263157,20.0,10.0,12.0,11.0,21.0,23.0,10.0,8.0,289.39473684210526,33.0,29.0,26.0,20.0
7.0,9.0,0.0,11.0,5.0,2.0,Tottenham,1.4,5.25,8.5,1.36,5.25,8.0,44.0,22.0,1.5,2.33,1.61,1.37,2.01,1.85,5.11,8.54,2.45,1.67,1.42,2.06,1.9,5.5,9.4,40.0,False,2017-05-05,E0,0.0,1.0,H,False,True,3.0,8.0,0.0,13.0,5.0,0.0,0.0,D,4.0,West Ham,1.4,4.8,7.5,True,1.4,4.8,8.5,1.37,1.41,5.24,8.4,5.35,9.4,A Taylor,0.0,1.0,1.36,5.25,9.0,1.4,5.0,8.0,11.0,2.0,1.0,0.0,61.9,9.0,1.0,8.0,4.0,25.0,10.0,6.0,1.0,192.1095238095238,24.0,8.0,22.0,13.0,44.0,27.0,8.0,5.0,355.1595238095239,39.0,21.0,33.0,35.0,28.0,32.0,6.0,13.0,312.65,19.0,37.0,20.0,42.0,1.0,13.0,0.0,4.0,64.25,3.0,5.0,2.0,14.0,7.0,25.0,1.0,10.0,171.12777777777774,10.0,14.0,7.0,33.0,16.0,51.0,3.0,18.0,358.19619883040934,19.0,39.0,16.0,59.0,3.0,5.0,0.0,0.0,43.1,4.0,8.0,8.0,11.0,4.0,17.0,2.0,5.0,135.81111111111113,10.0,25.0,14.0,26.0,21.0,31.0,6.0,13.0,291.43730158730165,29.0,43.0,24.0,36.0,28.0,32.0,6.0,13.0,187.35,19.0,37.0,20.0,42.0,4.0,8.0,0.0,0.0,44.526315789473685,4.0,7.0,2.0,10.0,12.0,18.0,3.0,3.0,145.1263157894737,10.0,20.0,10.0,30.0,25.0,33.0,11.0,6.0,297.4868421052632,24.0,33.0,18.0,47.0
7.0,15.0,0.0,14.0,3.0,0.0,Stoke,3.3,3.6,2.25,3.3,3.4,2.2,43.0,20.0,-0.25,2.11,1.73,3.32,1.97,1.91,3.47,2.2,2.2,1.79,3.5,2.01,1.94,3.6,2.25,41.0,True,2017-06-05,E0,2.0,2.0,D,True,True,0.0,10.0,0.0,12.0,2.0,1.0,0.0,A,2.0,Bournemouth,3.5,3.4,2.1,True,3.3,3.6,2.2,3.47,3.24,3.47,2.36,3.5,2.24,P Tierney,1.0,2.0,3.3,3.6,2.25,3.3,3.2,2.25,10.0,4.0,1.0,0.0,39.0,10.0,4.0,4.0,10.0,21.0,15.0,4.0,4.0,126.25,24.0,13.0,12.0,20.0,31.0,36.0,4.0,7.0,256.0595238095238,35.0,29.0,31.0,40.0,20.0,15.0,7.0,6.0,170.10714285714286,21.0,20.0,18.0,23.0,6.0,7.0,4.0,1.0,42.2,3.0,4.0,2.0,4.0,16.0,15.0,5.0,4.0,146.76666666666662,14.0,19.0,17.0,19.0,36.0,31.0,9.0,8.0,295.09824561403514,31.0,28.0,35.0,28.0,1.0,9.0,1.0,2.0,54.3,2.0,11.0,8.0,8.0,7.0,28.0,2.0,6.0,153.10263157894738,9.0,25.0,20.0,30.0,14.0,56.0,6.0,10.0,262.5526315789473,17.0,50.0,28.0,56.0,20.0,15.0,7.0,6.0,229.89285714285717,21.0,20.0,18.0,23.0,1.0,7.0,1.0,2.0,58.05,8.0,8.0,5.0,8.0,11.0,11.0,3.0,8.0,184.9,21.0,20.0,12.0,20.0,25.0,22.0,8.0,16.0,347.45,38.0,33.0,27.0,37.0
8.0,14.0,0.0,11.0,3.0,3.0,West Brom,3.6,3.3,2.25,3.4,3.25,2.25,43.0,20.0,-0.25,1.55,2.44,3.52,1.94,1.93,3.19,2.24,1.6,2.56,4.1,1.99,1.98,3.5,2.31,41.0,True,2017-06-05,E0,2.0,2.0,D,False,True,5.0,9.0,0.0,14.0,4.0,0.0,0.0,D,1.0,Burnley,4.1,3.5,1.9,True,3.5,3.25,2.2,3.64,3.29,3.03,2.59,3.2,2.31,M Jones,2.0,2.0,3.6,3.2,2.3,3.3,3.2,2.25,4.0,7.0,1.0,2.0,34.8,5.0,9.0,7.0,1.0,13.0,19.0,4.0,7.0,110.90233918128656,8.0,20.0,14.0,16.0,26.0,34.0,4.0,12.0,202.0918128654971,19.0,38.0,30.0,36.0,19.0,24.0,4.0,12.0,195.49444444444444,9.0,23.0,19.0,25.0,8.0,5.0,1.0,0.0,28.85,11.0,2.0,10.0,5.0,18.0,14.0,3.0,0.0,115.7738095238095,25.0,16.0,15.0,15.0,31.0,30.0,7.0,3.0,233.1738095238095,34.0,31.0,29.0,35.0,1.0,7.0,1.0,2.0,41.95,8.0,8.0,5.0,8.0,12.0,27.0,5.0,4.0,119.79502923976611,13.0,22.0,20.0,33.0,21.0,45.0,6.0,6.0,253.09239766081876,34.0,34.0,32.0,55.0,19.0,24.0,4.0,12.0,204.50555555555562,9.0,23.0,19.0,25.0,5.0,2.0,2.0,1.0,43.85,4.0,8.0,1.0,1.0,16.0,10.0,6.0,3.0,142.40555555555557,8.0,16.0,14.0,12.0,29.0,17.0,9.0,5.0,260.19603174603174,25.0,24.0,42.0,29.0
4.0,8.0,0.0,12.0,5.0,1.0,Sunderland,8.0,4.75,1.44,7.5,4.6,1.44,43.0,21.0,-1.0,2.05,1.77,7.32,2.16,1.74,4.53,1.45,2.15,1.85,8.0,2.21,1.79,4.75,1.51,42.0,False,2017-06-05,E0,2.0,0.0,A,False,True,7.0,10.0,0.0,16.0,6.0,0.0,0.0,D,3.0,Hull,7.0,4.5,1.45,True,7.5,4.33,1.4,7.29,6.28,4.57,1.56,4.7,1.49,N Swarbrick,2.0,0.0,8.0,4.75,1.45,7.5,4.33,1.44,1.0,11.0,1.0,5.0,29.8,2.0,14.0,4.0,8.0,8.0,35.0,3.0,7.0,112.5,11.0,31.0,11.0,41.0,28.0,56.0,3.0,11.0,267.66578947368424,29.0,51.0,29.0,65.0,20.0,25.0,6.0,5.0,182.3,24.0,21.0,17.0,24.0,4.0,8.0,2.0,0.0,48.058823529411775,0.0,5.0,2.0,7.0,10.0,21.0,5.0,2.0,130.4061919504644,6.0,22.0,15.0,20.0,24.0,34.0,10.0,2.0,237.41145510835915,24.0,38.0,40.0,39.0,7.0,3.0,0.0,4.0,67.78947368421052,3.0,5.0,4.0,0.0,20.0,12.0,1.0,8.0,169.17280701754385,15.0,16.0,14.0,7.0,35.0,34.0,5.0,16.0,286.45701754385965,25.0,39.0,20.0,29.0,20.0,25.0,6.0,5.0,217.7,24.0,21.0,17.0,24.0,3.0,2.0,7.0,1.0,35.0,4.0,4.0,8.0,3.0,14.0,13.0,9.0,3.0,134.3,19.0,14.0,16.0,14.0,30.0,28.0,13.0,11.0,291.45672514619883,32.0,26.0,28.0,30.0
1.0,10.0,0.0,14.0,7.0,0.0,Watford,6.5,4.2,1.57,6.0,4.1,1.57,43.0,22.0,-1.0,2.0,1.81,6.25,1.88,1.99,4.02,1.58,2.05,1.88,7.0,1.92,2.05,4.25,1.61,42.0,False,2017-06-05,E0,0.0,3.0,H,True,True,10.0,8.0,0.0,11.0,5.0,0.0,1.0,H,0.0,Leicester,6.0,3.8,1.6,True,7.0,3.9,1.53,6.38,6.05,3.92,1.67,4.16,1.61,R East,0.0,2.0,6.5,4.2,1.57,6.5,3.75,1.57,3.0,8.0,3.0,4.0,52.25,3.0,6.0,0.0,11.0,12.0,28.0,3.0,8.0,144.0,14.0,16.0,16.0,24.0,26.0,42.0,4.0,14.0,304.1327485380117,30.0,33.0,26.0,38.0,17.0,21.0,3.0,7.0,198.2763157894737,18.0,20.0,23.0,19.0,5.0,4.0,5.0,0.0,36.444444444444436,6.0,1.0,5.0,4.0,12.0,13.0,6.0,1.0,130.283918128655,15.0,10.0,22.0,16.0,32.0,37.0,10.0,7.0,294.583918128655,32.0,30.0,45.0,38.0,3.0,9.0,2.0,2.0,34.714285714285715,3.0,8.0,2.0,5.0,10.0,26.0,4.0,2.0,107.17142857142859,10.0,21.0,8.0,21.0,26.0,44.0,11.0,10.0,225.11587301587304,19.0,38.0,16.0,45.0,17.0,21.0,3.0,7.0,201.7236842105263,18.0,20.0,23.0,19.0,1.0,9.0,1.0,2.0,45.7,2.0,11.0,8.0,8.0,6.0,23.0,7.0,6.0,130.1605263157895,18.0,21.0,24.0,21.0,20.0,48.0,9.0,12.0,276.7473684210526,34.0,43.0,41.0,49.0
3.0,8.0,0.0,5.0,2.0,3.0,Crystal Palace,11.0,6.5,1.29,9.5,6.25,1.28,40.0,21.0,-1.75,3.15,1.35,10.52,1.93,1.93,6.22,1.27,3.35,1.4,12.0,1.97,1.98,6.8,1.3,31.0,False,2017-06-05,E0,0.0,5.0,H,True,True,9.0,12.0,0.0,26.0,12.0,0.0,1.0,H,1.0,Man City,11.0,6.0,1.25,True,11.0,5.75,1.28,10.25,11.5,7.0,1.26,6.6,1.3,M Oliver,0.0,4.0,11.5,6.5,1.29,11.0,6.0,1.25,6.0,3.0,0.0,2.0,46.95,3.0,3.0,4.0,4.0,12.0,16.0,2.0,8.0,103.10952380952381,7.0,17.0,9.0,23.0,31.0,41.0,7.0,12.0,236.3333333333333,25.0,37.0,18.0,56.0,39.0,32.0,5.0,15.0,212.07368421052632,38.0,38.0,34.0,28.0,7.0,3.0,0.0,4.0,32.21052631578947,3.0,5.0,4.0,0.0,22.0,19.0,3.0,4.0,134.52105263157895,14.0,13.0,17.0,12.0,37.0,35.0,6.0,9.0,268.7660818713451,26.0,29.0,27.0,29.0,5.0,4.0,5.0,0.0,63.555555555555564,6.0,1.0,5.0,4.0,24.0,12.0,10.0,2.0,195.65555555555562,25.0,11.0,20.0,13.0,45.0,23.0,15.0,7.0,376.1502923976609,40.0,27.0,40.0,23.0,39.0,32.0,5.0,15.0,387.92631578947373,38.0,38.0,34.0,28.0,1.0,7.0,1.0,3.0,69.84210526315789,2.0,8.0,2.0,9.0,7.0,25.0,3.0,10.0,207.77781954887217,7.0,24.0,7.0,25.0,22.0,48.0,6.0,13.0,392.82781954887224,15.0,55.0,16.0,44.0
5.0,13.0,0.0,8.0,2.0,0.0,Everton,2.63,3.5,2.8,2.55,3.4,2.75,42.0,19.0,0.25,1.95,1.86,2.6,2.23,1.7,3.38,2.76,2.03,1.93,2.7,2.28,1.75,3.5,2.82,41.0,False,2017-06-05,E0,0.0,1.0,H,True,False,9.0,5.0,0.0,9.0,4.0,0.0,1.0,H,0.0,Swansea,2.6,3.5,2.6,True,2.5,3.5,2.6,2.65,2.98,3.47,2.52,3.48,2.81,M Atkinson,0.0,0.0,2.63,3.5,2.8,2.62,3.4,2.75,6.0,4.0,1.0,3.0,44.83333333333334,7.0,5.0,12.0,11.0,15.0,21.0,1.0,4.0,153.4736842105263,17.0,16.0,18.0,26.0,25.0,36.0,5.0,11.0,285.5736842105262,25.0,33.0,32.0,49.0,19.0,43.0,5.0,3.0,334.91666666666663,24.0,38.0,31.0,41.0,8.0,10.0,0.0,1.0,61.0,5.0,3.0,7.0,8.0,19.0,18.0,5.0,3.0,170.49444444444444,12.0,19.0,22.0,29.0,39.0,31.0,7.0,14.0,372.2944444444445,19.0,33.0,30.0,48.0,4.0,8.0,2.0,0.0,51.941176470588225,0.0,5.0,2.0,7.0,8.0,19.0,3.0,2.0,144.6280185758514,12.0,16.0,16.0,20.0,22.0,27.0,5.0,6.0,283.3002407980736,23.0,27.0,30.0,45.0,19.0,43.0,5.0,3.0,265.08333333333337,24.0,38.0,31.0,41.0,4.0,7.0,1.0,2.0,65.2,5.0,9.0,7.0,1.0,13.0,27.0,2.0,5.0,166.78333333333333,15.0,17.0,15.0,10.0,25.0,52.0,7.0,9.0,331.11825396825395,30.0,38.0,25.0,29.0
9.0,10.0,0.0,10.0,4.0,0.0,Man United,4.33,3.7,1.91,4.25,3.7,1.85,43.0,22.0,-0.5,1.95,1.85,4.11,1.97,1.92,3.61,1.92,2.01,1.92,4.33,2.02,1.95,3.75,2.1,42.0,False,2017-07-05,E0,0.0,2.0,H,False,True,5.0,14.0,0.0,9.0,4.0,0.0,0.0,D,1.0,Arsenal,3.5,3.4,2.1,True,4.33,3.6,1.85,4.22,3.72,3.58,2.12,3.72,1.94,A Marriner,0.0,2.0,4.3,3.7,1.91,4.2,3.6,1.91,3.0,8.0,1.0,2.0,33.631578947368425,5.0,4.0,1.0,8.0,15.0,20.0,1.0,5.0,124.7894736842105,15.0,10.0,15.0,23.0,27.0,34.0,6.0,5.0,285.0394736842105,24.0,32.0,35.0,42.0,32.0,36.0,4.0,13.0,296.0868421052632,24.0,25.0,23.0,40.0,6.0,3.0,0.0,2.0,53.05,3.0,3.0,4.0,4.0,11.0,9.0,1.0,5.0,161.61315789473684,12.0,15.0,10.0,11.0,19.0,36.0,3.0,8.0,349.17368421052635,16.0,37.0,21.0,44.0,6.0,7.0,4.0,1.0,57.8,3.0,4.0,2.0,4.0,16.0,26.0,6.0,3.0,150.5,11.0,17.0,15.0,25.0,33.0,37.0,9.0,10.0,364.45,25.0,29.0,33.0,44.0,32.0,36.0,4.0,13.0,303.91315789473686,24.0,25.0,23.0,40.0,6.0,4.0,1.0,3.0,55.16666666666666,7.0,5.0,12.0,11.0,18.0,26.0,1.0,7.0,160.72982456140352,13.0,17.0,23.0,40.0,27.0,46.0,4.0,12.0,343.76157059314954,25.0,36.0,36.0,59.0
